7.272727042436599731e-02 5.252525210380554199e-02 5.000000000000000000e-01 1.000000014901161194e-01 2.000000000000000000e+00 4.000000000000000000e+01
0.000000000000000000e+00 2.197802253067493439e-02 0.000000000000000000e+00 2.941176481544971466e-02 1.000000000000000000e+00 3.400000000000000000e+01
2.222222276031970978e-02 4.835164919495582581e-02 0.000000000000000000e+00 1.052631586790084839e-01 4.000000000000000000e+00 3.800000000000000000e+01
6.666667014360427856e-02 6.373626738786697388e-02 0.000000000000000000e+00 7.317072898149490356e-02 4.000000000000000000e+00 4.100000000000000000e+01
1.555555611848831177e-01 8.571428805589675903e-02 0.000000000000000000e+00 1.428571492433547974e-01 2.000000000000000000e+00 2.800000000000000000e+01
1.090909093618392944e-01 7.474747300148010254e-02 0.000000000000000000e+00 8.333333581686019897e-02 1.000000000000000000e+00 3.600000000000000000e+01
8.888889104127883911e-02 6.593406945466995239e-02 5.000000000000000000e-01 8.108107745647430420e-02 4.000000000000000000e+00 3.700000000000000000e+01
1.333333402872085571e-01 8.571428805589675903e-02 3.333333432674407959e-01 1.666666716337203979e-01 3.000000000000000000e+00 3.600000000000000000e+01
8.888889104127883911e-02 7.032967358827590942e-02 0.000000000000000000e+00 1.538461595773696899e-01 3.000000000000000000e+00 3.900000000000000000e+01
8.888889104127883911e-02 7.472527772188186646e-02 5.000000000000000000e-01 1.212121248245239258e-01 2.000000000000000000e+00 3.300000000000000000e+01
3.636363521218299866e-02 6.666667014360427856e-02 3.333333432674407959e-01 1.951219439506530762e-01 3.000000000000000000e+00 4.100000000000000000e+01
8.888889104127883911e-02 5.714285746216773987e-02 5.000000000000000000e-01 1.875000000000000000e-01 2.000000000000000000e+00 3.200000000000000000e+01
8.888889104127883911e-02 7.252747565507888794e-02 0.000000000000000000e+00 5.263157933950424194e-02 4.000000000000000000e+00 3.800000000000000000e+01
8.888889104127883911e-02 5.274725332856178284e-02 0.000000000000000000e+00 1.111111119389533997e-01 2.000000000000000000e+00 3.600000000000000000e+01
4.444444552063941956e-02 6.373626738786697388e-02 0.000000000000000000e+00 2.058823555707931519e-01 2.000000000000000000e+00 3.400000000000000000e+01
1.090909093618392944e-01 7.676767557859420776e-02 4.000000059604644775e-01 2.105263173580169678e-01 5.000000000000000000e+00 3.800000000000000000e+01
6.666667014360427856e-02 6.593406945466995239e-02 0.000000000000000000e+00 1.428571492433547974e-01 2.000000000000000000e+00 3.500000000000000000e+01
0.000000000000000000e+00 4.175824299454689026e-02 0.000000000000000000e+00 7.500000298023223877e-02 2.000000000000000000e+00 4.000000000000000000e+01
1.333333402872085571e-01 9.890110045671463013e-02 6.666666865348815918e-01 1.891891956329345703e-01 3.000000000000000000e+00 3.700000000000000000e+01
2.222222276031970978e-02 5.714285746216773987e-02 0.000000000000000000e+00 2.000000029802322388e-01 2.000000000000000000e+00 3.000000000000000000e+01
3.636363521218299866e-02 7.070706784725189209e-02 0.000000000000000000e+00 1.860465109348297119e-01 4.000000000000000000e+00 4.300000000000000000e+01
4.444444552063941956e-02 6.813187152147293091e-02 0.000000000000000000e+00 9.090909361839294434e-02 2.000000000000000000e+00 3.300000000000000000e+01
1.777777820825576782e-01 9.450549632310867310e-02 1.000000000000000000e+00 2.439024448394775391e-01 2.000000000000000000e+00 4.100000000000000000e+01
2.222222276031970978e-02 6.153846159577369690e-02 0.000000000000000000e+00 1.379310339689254761e-01 2.000000000000000000e+00 2.900000000000000000e+01
4.444444552063941956e-02 3.296703472733497620e-02 0.000000000000000000e+00 1.428571492433547974e-01 3.000000000000000000e+00 3.500000000000000000e+01
1.818181760609149933e-02 3.636363521218299866e-02 0.000000000000000000e+00 8.108107745647430420e-02 3.000000000000000000e+00 3.700000000000000000e+01
8.888889104127883911e-02 6.593406945466995239e-02 1.000000000000000000e+00 2.222222238779067993e-01 2.000000000000000000e+00 2.700000000000000000e+01
8.888889104127883911e-02 7.032967358827590942e-02 5.000000000000000000e-01 2.368421107530593872e-01 4.000000000000000000e+00 3.800000000000000000e+01
4.444444552063941956e-02 7.692307978868484497e-02 2.500000000000000000e-01 4.651162773370742798e-02 4.000000000000000000e+00 4.300000000000000000e+01
1.555555611848831177e-01 9.890110045671463013e-02 5.000000000000000000e-01 2.352941185235977173e-01 2.000000000000000000e+00 3.400000000000000000e+01
5.454545468091964722e-02 7.272727042436599731e-02 0.000000000000000000e+00 6.976744532585144043e-02 4.000000000000000000e+00 4.300000000000000000e+01
8.888889104127883911e-02 8.791209012269973755e-02 5.000000000000000000e-01 2.972972989082336426e-01 6.000000000000000000e+00 3.700000000000000000e+01
1.111111119389533997e-01 6.813187152147293091e-02 0.000000000000000000e+00 1.351351290941238403e-01 2.000000000000000000e+00 3.700000000000000000e+01
6.666667014360427856e-02 5.494505539536476135e-02 3.333333432674407959e-01 9.677419066429138184e-02 3.000000000000000000e+00 3.100000000000000000e+01
4.444444552063941956e-02 3.076923079788684845e-02 0.000000000000000000e+00 1.000000014901161194e-01 1.000000000000000000e+00 3.000000000000000000e+01
7.272727042436599731e-02 6.262626498937606812e-02 5.000000000000000000e-01 1.666666716337203979e-01 2.000000000000000000e+00 4.200000000000000000e+01
4.444444552063941956e-02 5.934065952897071838e-02 0.000000000000000000e+00 8.571428805589675903e-02 2.000000000000000000e+00 3.500000000000000000e+01
1.777777820825576782e-01 6.813187152147293091e-02 2.500000000000000000e-01 1.351351290941238403e-01 4.000000000000000000e+00 3.700000000000000000e+01
0.000000000000000000e+00 4.395604506134986877e-02 0.000000000000000000e+00 9.375000000000000000e-02 1.000000000000000000e+00 3.200000000000000000e+01
1.555555611848831177e-01 8.791209012269973755e-02 0.000000000000000000e+00 2.162162214517593384e-01 2.000000000000000000e+00 3.700000000000000000e+01
3.636363521218299866e-02 4.848484694957733154e-02 2.500000000000000000e-01 1.250000000000000000e-01 4.000000000000000000e+00 4.000000000000000000e+01
2.222222276031970978e-02 5.054945126175880432e-02 0.000000000000000000e+00 1.724137961864471436e-01 2.000000000000000000e+00 2.900000000000000000e+01
6.666667014360427856e-02 6.813187152147293091e-02 0.000000000000000000e+00 1.176470592617988586e-01 2.000000000000000000e+00 3.400000000000000000e+01
6.666667014360427856e-02 8.571428805589675903e-02 0.000000000000000000e+00 1.470588296651840210e-01 3.000000000000000000e+00 3.400000000000000000e+01
1.333333402872085571e-01 9.230769425630569458e-02 5.000000000000000000e-01 2.142857164144515991e-01 4.000000000000000000e+00 4.200000000000000000e+01
9.090909361839294434e-02 7.272727042436599731e-02 0.000000000000000000e+00 1.842105239629745483e-01 1.000000000000000000e+00 3.800000000000000000e+01
1.333333402872085571e-01 6.813187152147293091e-02 1.818181872367858887e-01 1.666666716337203979e-01 1.100000000000000000e+01 3.600000000000000000e+01
2.222222276031970978e-02 4.615384712815284729e-02 0.000000000000000000e+00 9.375000000000000000e-02 2.000000000000000000e+00 3.200000000000000000e+01
4.444444552063941956e-02 5.714285746216773987e-02 0.000000000000000000e+00 1.515151560306549072e-01 2.000000000000000000e+00 3.300000000000000000e+01
1.111111119389533997e-01 7.912088185548782349e-02 3.333333432674407959e-01 1.388888955116271973e-01 3.000000000000000000e+00 3.600000000000000000e+01
