5.454545454545454281e-02 5.656565656565656908e-02 0.000000000000000000e+00 1.749999999999999889e-01 2.000000000000000000e+00 4.000000000000000000e+01
2.222222222222222307e-02 5.714285714285714107e-02 0.000000000000000000e+00 1.470588235294117696e-01 1.000000000000000000e+00 3.400000000000000000e+01
6.666666666666666574e-02 7.692307692307692735e-02 2.500000000000000000e-01 2.631578947368420907e-01 4.000000000000000000e+00 3.800000000000000000e+01
6.666666666666666574e-02 6.373626373626373187e-02 0.000000000000000000e+00 4.878048780487805047e-02 4.000000000000000000e+00 4.100000000000000000e+01
1.333333333333333315e-01 8.791208791208791895e-02 0.000000000000000000e+00 1.785714285714285754e-01 2.000000000000000000e+00 2.800000000000000000e+01
5.454545454545454281e-02 6.464646464646464641e-02 0.000000000000000000e+00 1.666666666666666574e-01 1.000000000000000000e+00 3.600000000000000000e+01
1.111111111111111049e-01 5.494505494505494414e-02 7.500000000000000000e-01 1.621621621621621712e-01 4.000000000000000000e+00 3.700000000000000000e+01
1.111111111111111049e-01 8.351648351648351121e-02 3.333333333333333148e-01 1.666666666666666574e-01 3.000000000000000000e+00 3.600000000000000000e+01
6.666666666666666574e-02 7.252747252747253348e-02 0.000000000000000000e+00 1.025641025641025605e-01 3.000000000000000000e+00 3.900000000000000000e+01
8.888888888888889228e-02 5.934065934065933801e-02 0.000000000000000000e+00 1.515151515151515194e-01 2.000000000000000000e+00 3.300000000000000000e+01
7.272727272727272374e-02 8.484848484848485362e-02 3.333333333333333148e-01 1.951219512195122019e-01 3.000000000000000000e+00 4.100000000000000000e+01
1.111111111111111049e-01 7.692307692307692735e-02 5.000000000000000000e-01 2.187500000000000000e-01 2.000000000000000000e+00 3.200000000000000000e+01
8.888888888888889228e-02 8.571428571428571508e-02 2.500000000000000000e-01 1.578947368421052544e-01 4.000000000000000000e+00 3.800000000000000000e+01
1.111111111111111049e-01 5.274725274725274721e-02 0.000000000000000000e+00 5.555555555555555247e-02 2.000000000000000000e+00 3.600000000000000000e+01
4.444444444444444614e-02 5.494505494505494414e-02 0.000000000000000000e+00 2.058823529411764608e-01 2.000000000000000000e+00 3.400000000000000000e+01
7.272727272727272374e-02 7.070707070707070441e-02 4.000000000000000222e-01 2.368421052631578816e-01 5.000000000000000000e+00 3.800000000000000000e+01
6.666666666666666574e-02 7.252747252747253348e-02 0.000000000000000000e+00 2.285714285714285643e-01 2.000000000000000000e+00 3.500000000000000000e+01
4.444444444444444614e-02 6.153846153846154188e-02 0.000000000000000000e+00 7.499999999999999722e-02 2.000000000000000000e+00 4.000000000000000000e+01
1.111111111111111049e-01 9.230769230769231282e-02 6.666666666666666297e-01 1.621621621621621712e-01 3.000000000000000000e+00 3.700000000000000000e+01
4.444444444444444614e-02 6.813186813186812574e-02 0.000000000000000000e+00 1.666666666666666574e-01 2.000000000000000000e+00 3.000000000000000000e+01
9.090909090909091161e-02 6.666666666666666574e-02 0.000000000000000000e+00 1.627906976744186163e-01 4.000000000000000000e+00 4.300000000000000000e+01
6.666666666666666574e-02 6.373626373626373187e-02 0.000000000000000000e+00 9.090909090909091161e-02 2.000000000000000000e+00 3.300000000000000000e+01
1.333333333333333315e-01 8.791208791208791895e-02 5.000000000000000000e-01 2.195121951219512202e-01 2.000000000000000000e+00 4.100000000000000000e+01
6.666666666666666574e-02 8.131868131868132121e-02 5.000000000000000000e-01 2.413793103448275967e-01 2.000000000000000000e+00 2.900000000000000000e+01
6.666666666666666574e-02 7.032967032967032961e-02 0.000000000000000000e+00 2.285714285714285643e-01 3.000000000000000000e+00 3.500000000000000000e+01
