1.064102564102564069e-01 1.081967213114754106e-01 2.456140350877192846e-01 2.210526315789473617e-01 5.700000000000000000e+01 9.500000000000000000e+01
1.158536585365853716e-01 1.073170731707317055e-01 2.380952380952380820e-01 2.083333333333333426e-01 6.300000000000000000e+01 9.600000000000000000e+01
9.512195121951219634e-02 1.048780487804878009e-01 1.694915254237288060e-01 2.150537634408602183e-01 5.900000000000000000e+01 9.300000000000000000e+01
1.146341463414634193e-01 1.024390243902438963e-01 2.857142857142856984e-01 2.043010752688172171e-01 5.600000000000000000e+01 9.300000000000000000e+01
9.146341463414633943e-02 9.756097560975610095e-02 2.028985507246376940e-01 2.210526315789473617e-01 6.900000000000000000e+01 9.500000000000000000e+01
1.166666666666666685e-01 1.081967213114754106e-01 2.459016393442622905e-01 2.187500000000000000e-01 6.100000000000000000e+01 9.600000000000000000e+01
1.304878048780487854e-01 1.130081300813008116e-01 2.500000000000000000e-01 2.580645161290322509e-01 6.000000000000000000e+01 9.300000000000000000e+01
8.048780487804878259e-02 1.008130081300813025e-01 1.967213114754098324e-01 2.127659574468085124e-01 6.100000000000000000e+01 9.400000000000000000e+01
1.048780487804878009e-01 9.918699186991869476e-02 2.241379310344827624e-01 2.021276595744680715e-01 5.800000000000000000e+01 9.400000000000000000e+01
1.000000000000000056e-01 9.837398373983739785e-02 1.875000000000000000e-01 1.894736842105263219e-01 6.400000000000000000e+01 9.500000000000000000e+01
1.064102564102564069e-01 1.098360655737704861e-01 2.678571428571428492e-01 2.340425531914893664e-01 5.600000000000000000e+01 9.400000000000000000e+01
9.634146341463414864e-02 1.048780487804878009e-01 2.000000000000000111e-01 2.105263157894736725e-01 6.500000000000000000e+01 9.500000000000000000e+01
1.060975609756097532e-01 1.089430894308943132e-01 2.711864406779661008e-01 2.258064516129032195e-01 5.900000000000000000e+01 9.300000000000000000e+01
1.182926829268292623e-01 1.089430894308943132e-01 2.459016393442622905e-01 2.315789473684210509e-01 6.100000000000000000e+01 9.500000000000000000e+01
1.012195121951219579e-01 1.065040650406504086e-01 1.746031746031745935e-01 2.105263157894736725e-01 6.300000000000000000e+01 9.500000000000000000e+01
1.179487179487179460e-01 1.057377049180327905e-01 2.033898305084745894e-01 2.065217391304347838e-01 5.900000000000000000e+01 9.200000000000000000e+01
1.121951219512195147e-01 1.065040650406504086e-01 2.419354838709677491e-01 2.315789473684210509e-01 6.200000000000000000e+01 9.500000000000000000e+01
1.121951219512195147e-01 1.008130081300813025e-01 2.982456140350877027e-01 2.421052631578947401e-01 5.700000000000000000e+01 9.500000000000000000e+01
9.024390243902438713e-02 1.073170731707317055e-01 3.166666666666666519e-01 2.446808510638297796e-01 6.000000000000000000e+01 9.400000000000000000e+01
1.121951219512195147e-01 1.000000000000000056e-01 2.089552238805970075e-01 2.000000000000000111e-01 6.700000000000000000e+01 9.500000000000000000e+01
1.128205128205128221e-01 1.065573770491803213e-01 2.222222222222222099e-01 2.258064516129032195e-01 5.400000000000000000e+01 9.300000000000000000e+01
1.182926829268292623e-01 1.081300813008130024e-01 2.812500000000000000e-01 2.315789473684210509e-01 6.400000000000000000e+01 9.500000000000000000e+01
9.146341463414633943e-02 1.097560975609756101e-01 1.785714285714285754e-01 2.526315789473684292e-01 5.600000000000000000e+01 9.500000000000000000e+01
1.195121951219512146e-01 1.130081300813008116e-01 2.058823529411764608e-01 2.421052631578947401e-01 6.800000000000000000e+01 9.500000000000000000e+01
